stork,missouri,august 12
flamingo,missouri,august 29
long-tailed duck,michigan,june 17
long-tailed duck,kansas,september 04
bald eagle,kentucky,april 20
bald eagle,maine,may 01
little grebe,maine,july 29
common teal,michigan,july 07
long-tailed duck,missouri,may 24
long-tailed duck,michigan,april 24
little grebe,michigan,june 03
little grebe,michigan,july 13
little grebe,missouri,july 18
little grebe,kansas,july 05
bald eagle,kansas,april 10
long-tailed duck,michigan,june 09
bald eagle,kansas,august 14
long-tailed duck,maine,august 14
stork,new york,august 11
shoebill,kentucky,july 27
vulture,kentucky,october 20
common teal,michigan,july 10
heron,kansas,august 07
common teal,new york,october 11
albatross,missouri,june 25
albatross,new york,september 17
flamingo,michigan,july 13
little grebe,maine,may 06
albatross,kansas,june 16
vulture,kentucky,august 31
albatross,new york,september 05
little grebe,new york,september 06
common teal,kansas,june 24
stork,maine,august 19
stork,kansas,june 11
vulture,missouri,april 05
vulture,kentucky,august 24
vulture,maine,september 21
stork,missouri,april 01
stork,missouri,august 29
heron,kentucky,august 03
shoebill,kentucky,august 11
heron,missouri,july 16
common teal,new york,july 23
vulture,missouri,june 17
stork,kansas,june 20
long-tailed duck,kansas,july 04
flamingo,kentucky,july 01
vulture,missouri,april 08
flamingo,missouri,june 15
bald eagle,new york,august 07
albatross,new york,june 25
flamingo,new york,july 20
shoebill,michigan,august 09
bald eagle,kentucky,august 10
stork,maine,september 23
vulture,michigan,june 28
heron,michigan,july 24
flamingo,maine,may 08
vulture,michigan,october 04
albatross,michigan,june 19
flamingo,new york,june 03
heron,michigan,july 10
heron,missouri,august 04
vulture,new york,august 24
long-tailed duck,maine,november 12
albatross,kansas,september 01
little grebe,michigan,april 03
little grebe,kansas,july 04
heron,kentucky,july 26
flamingo,maine,august 20
stork,missouri,june 24
bald eagle,kentucky,october 14
heron,kansas,may 04
flamingo,kansas,june 22
heron,maine,june 08
common teal,kansas,september 01
heron,michigan,june 07
bald eagle,kansas,march 06
common teal,kansas,april 12
bald eagle,missouri,september 15
long-tailed duck,maine,august 06
long-tailed duck,maine,july 04
long-tailed duck,michigan,june 23
little grebe,maine,august 02
flamingo,missouri,april 05
long-tailed duck,kentucky,june 18
little grebe,new york,july 09
shoebill,kansas,july 27
shoebill,kansas,september 04
common teal,kentucky,may 19
albatross,new york,may 17
little grebe,kansas,october 12
bald eagle,kentucky,july 15
stork,kansas,june 30
little grebe,missouri,june 02
shoebill,new york,may 31
shoebill,michigan,july 10
shoebill,kentucky,july 06
flamingo,new york,september 25
long-tailed duck,maine,august 17
shoebill,kansas,september 10
bald eagle,kansas,may 21
shoebill,kansas,june 14
long-tailed duck,michigan,july 06
shoebill,maine,may 23
stork,michigan,july 06
stork,missouri,july 30
albatross,new york,july 15
stork,kansas,august 28
long-tailed duck,maine,april 19
heron,kentucky,august 19
heron,maine,june 03
vulture,missouri,july 26
bald eagle,missouri,july 28
albatross,maine,july 05
long-tailed duck,michigan,june 09
heron,missouri,july 28
common teal,new york,september 06
shoebill,kentucky,august 21
albatross,michigan,august 30
common teal,kansas,september 02
common teal,new york,june 16
long-tailed duck,missouri,july 10
vulture,kentucky,july 30
stork,new york,august 24
long-tailed duck,maine,september 25
long-tailed duck,kansas,august 06
common teal,missouri,july 30
stork,kansas,july 14
albatross,missouri,may 10
flamingo,new york,july 31
vulture,new york,september 24
vulture,missouri,april 23
little grebe,missouri,august 01
stork,michigan,october 21
albatross,kansas,august 25
shoebill,kansas,may 26
vulture,kansas,september 25
long-tailed duck,maine,august 25
stork,new york,august 15
heron,maine,august 18
albatross,new york,august 08
long-tailed duck,new york,june 23
flamingo,missouri,july 04
common teal,michigan,may 19
heron,kentucky,september 26
albatross,missouri,july 12
long-tailed duck,maine,august 22
long-tailed duck,kansas,july 01
little grebe,missouri,august 12
albatross,kansas,july 30
shoebill,kentucky,june 23
vulture,michigan,july 27
bald eagle,kentucky,august 18
stork,missouri,august 21
long-tailed duck,kansas,october 07
albatross,kentucky,july 19
flamingo,missouri,september 21
bald eagle,michigan,may 28
common teal,maine,august 04
bald eagle,new york,may 23
vulture,new york,august 31
vulture,maine,september 27
little grebe,michigan,september 12
common teal,missouri,september 10
albatross,michigan,august 08
heron,kentucky,april 29
long-tailed duck,kansas,april 29
stork,kentucky,april 08
stork,maine,april 10
common teal,kansas,july 07
flamingo,new york,july 26
bald eagle,maine,september 04
common teal,kansas,march 12
albatross,kentucky,march 02
flamingo,michigan,may 20
albatross,missouri,august 14
long-tailed duck,kansas,july 02
bald eagle,new york,june 23
heron,maine,june 21
little grebe,new york,july 29
flamingo,new york,may 23
stork,kentucky,may 28
shoebill,michigan,july 13
heron,new york,april 22
vulture,kansas,july 17
bald eagle,new york,june 20
flamingo,new york,june 11
heron,kentucky,august 20
common teal,michigan,august 07
little grebe,kentucky,july 21
common teal,maine,august 13
little grebe,michigan,may 23
heron,michigan,september 15
flamingo,missouri,july 26
albatross,missouri,september 12
heron,maine,september 15
flamingo,new york,august 18
flamingo,maine,august 19
bald eagle,michigan,august 20
little grebe,kentucky,july 22
bald eagle,missouri,june 06
bald eagle,michigan,june 25
heron,maine,july 12
common teal,kansas,april 26
little grebe,missouri,august 31
little grebe,new york,july 20
heron,michigan,august 04
common teal,new york,june 08
heron,kentucky,july 05
stork,missouri,september 01
vulture,missouri,july 02
long-tailed duck,kansas,august 26
little grebe,kansas,august 27
flamingo,maine,august 24
long-tailed duck,michigan,june 05
vulture,new york,august 27
shoebill,kansas,september 12
heron,kentucky,september 26
common teal,michigan,august 05
stork,michigan,june 21
long-tailed duck,maine,august 02
long-tailed duck,michigan,june 03
long-tailed duck,michigan,july 10
flamingo,kentucky,july 11
heron,kentucky,august 30
flamingo,kansas,may 19
long-tailed duck,michigan,august 08
stork,kentucky,july 19
vulture,maine,may 24
heron,new york,october 27
stork,kentucky,july 21
long-tailed duck,michigan,september 05
vulture,maine,july 06
heron,michigan,june 26
stork,maine,july 27
shoebill,maine,april 26
heron,new york,june 29
stork,kentucky,june 11
stork,maine,october 06
bald eagle,michigan,august 23
vulture,kentucky,august 23
stork,kentucky,june 02
vulture,missouri,june 12
vulture,missouri,may 23
bald eagle,michigan,may 24
shoebill,maine,july 01
little grebe,missouri,september 08
long-tailed duck,michigan,july 11
vulture,kentucky,july 12
heron,michigan,june 20
stork,kansas,august 15
bald eagle,missouri,august 15
heron,new york,october 29
little grebe,michigan,august 12
vulture,maine,april 29
shoebill,michigan,july 06
little grebe,kansas,june 06
albatross,kansas,july 15
vulture,michigan,may 19
little grebe,kentucky,august 08
albatross,michigan,october 15
vulture,maine,september 05
common teal,kansas,october 04
common teal,new york,august 10
little grebe,michigan,august 05
common teal,new york,october 05
bald eagle,new york,august 18
bald eagle,maine,june 28
heron,kansas,august 12
flamingo,new york,june 13
long-tailed duck,missouri,september 14
shoebill,kansas,may 26
heron,kansas,may 01
heron,new york,june 02
common teal,maine,september 01
little grebe,missouri,june 27
flamingo,new york,august 27
little grebe,michigan,august 06
common teal,kansas,july 22
shoebill,kansas,june 01
common teal,michigan,august 20
vulture,michigan,june 30
little grebe,michigan,may 22
little grebe,kentucky,june 25
flamingo,new york,july 13
shoebill,new york,july 13
heron,kansas,march 12
albatross,new york,july 04
flamingo,missouri,october 15
albatross,missouri,june 24
common teal,missouri,june 23
shoebill,maine,june 06
common teal,kansas,march 12
common teal,michigan,august 18
shoebill,kansas,september 27
little grebe,missouri,july 08
flamingo,new york,september 26
flamingo,kentucky,july 26
flamingo,kansas,august 28
little grebe,maine,august 01
vulture,maine,august 18
long-tailed duck,maine,september 01
shoebill,michigan,june 20
little grebe,missouri,august 26
albatross,michigan,october 06
flamingo,missouri,june 05
long-tailed duck,new york,june 26
vulture,kentucky,august 30
bald eagle,michigan,july 27
vulture,maine,october 15
vulture,kansas,august 20
shoebill,missouri,may 27
heron,kentucky,june 18
bald eagle,maine,august 01
albatross,michigan,august 19
shoebill,new york,may 24
heron,maine,july 06
stork,maine,july 29
albatross,maine,august 11
flamingo,new york,july 31
heron,kentucky,september 20
vulture,new york,august 12
shoebill,kansas,may 15
shoebill,missouri,june 30
heron,maine,august 24
albatross,maine,july 04
albatross,missouri,september 08
flamingo,michigan,august 21
shoebill,michigan,may 27
long-tailed duck,kentucky,august 05
flamingo,missouri,june 13
albatross,missouri,september 10
stork,michigan,february 24
vulture,kansas,august 23
shoebill,maine,july 12
heron,michigan,may 03
stork,missouri,august 02
flamingo,michigan,september 10
heron,kentucky,july 04
shoebill,kansas,september 14
stork,new york,july 26
vulture,kansas,april 25
albatross,maine,may 31
vulture,kansas,november 10
albatross,maine,april 16
flamingo,kentucky,june 19
bald eagle,maine,july 01
long-tailed duck,kansas,september 14
flamingo,missouri,june 22
little grebe,kansas,march 25
common teal,michigan,july 15
long-tailed duck,missouri,august 06
common teal,kansas,may 02
common teal,kansas,september 18
vulture,new york,july 28
vulture,maine,june 06
bald eagle,maine,july 17
bald eagle,missouri,july 01
common teal,michigan,june 29
common teal,kansas,june 04
long-tailed duck,missouri,june 09
little grebe,kansas,august 07
little grebe,michigan,june 10
bald eagle,maine,may 01
vulture,michigan,august 09
common teal,maine,march 10
albatross,kansas,october 06
long-tailed duck,michigan,august 17
stork,new york,september 20
common teal,michigan,july 09
albatross,kansas,july 01
heron,maine,may 22
albatross,new york,august 17
long-tailed duck,kentucky,august 19
little grebe,new york,july 16
little grebe,maine,may 01
vulture,missouri,july 15
vulture,missouri,september 22
bald eagle,kansas,april 27
long-tailed duck,kansas,july 07
heron,kansas,september 04
long-tailed duck,missouri,september 11
flamingo,kentucky,september 03
stork,kansas,june 03
shoebill,kansas,august 19
common teal,kansas,june 27
vulture,kansas,july 29
flamingo,michigan,may 13
flamingo,kentucky,october 13
little grebe,kansas,august 25
albatross,new york,june 29
albatross,kentucky,june 10
heron,new york,july 14
shoebill,michigan,september 03
vulture,maine,september 18
bald eagle,kentucky,november 02
flamingo,missouri,may 10
vulture,missouri,october 21
long-tailed duck,maine,july 04
shoebill,maine,june 12
long-tailed duck,kentucky,august 16
long-tailed duck,michigan,july 26
little grebe,kentucky,june 06
albatross,michigan,june 11
bald eagle,kansas,may 07
albatross,kansas,october 06
flamingo,missouri,july 05
flamingo,missouri,june 29
long-tailed duck,missouri,april 06
long-tailed duck,missouri,october 20
albatross,new york,august 09
stork,michigan,august 17
shoebill,kansas,june 13
common teal,missouri,june 01
little grebe,missouri,october 05
common teal,missouri,july 05
long-tailed duck,missouri,september 03
heron,maine,april 22
bald eagle,maine,april 07
vulture,kentucky,august 04
bald eagle,kentucky,july 12
little grebe,maine,july 14
heron,michigan,july 03
vulture,michigan,june 21
common teal,missouri,august 28
flamingo,maine,august 14
shoebill,michigan,august 03
albatross,maine,june 22
heron,missouri,august 24
vulture,kentucky,september 02
long-tailed duck,missouri,april 20
long-tailed duck,maine,may 28
shoebill,michigan,july 11
flamingo,maine,august 07
bald eagle,missouri,october 16
stork,new york,may 07
stork,missouri,october 04
flamingo,kansas,august 24
flamingo,michigan,july 11
long-tailed duck,new york,september 16
bald eagle,kentucky,may 05
heron,kansas,june 25
stork,kansas,july 22
little grebe,kentucky,june 23
vulture,missouri,april 17
long-tailed duck,missouri,july 27
long-tailed duck,michigan,april 16
stork,maine,may 14
heron,maine,may 23
common teal,kentucky,july 28
flamingo,new york,july 01
